Record_number,Entry_date,Study_number,Author,Duplicate_record,Quality_flag,Contributor,Country,Region,Site_name,Site_ID,Study_midyear,YearsOfData,Latitude,Longitude,Elevation,Manipulation,Manipulation_level,Age_ecosystem,Age_disturbance,Species,Biome,Ecosystem_type,Ecosystem_state,Leaf_habit,Stage,Soil_type,Soil_drainage,Soil_BD,Soil_CN,Soil_sand,Soil_silt,Soil_clay,MAT,MAP,PET,Study_temp,Study_precip,Meas_method,Collar_height,Collar_depth,Chamber_area,Time_of_day,Meas_interval,Annual_coverage,Partition_method,Rs_annual,Rs_annual_err,Rs_interann_err,Rlitter_annual,Ra_annual,Rh_annual,RC_annual,Rs_spring,Rs_summer,Rs_autumn,Rs_winter,Rs_growingseason,Rs_wet,Rs_dry,RC_seasonal,RC_season,GPP,ER,NEP,NPP,ANPP,BNPP,NPP_FR,TBCA,Litter_flux,Rootlitter_flux,TotDet_flux,Ndep,LAI,BA,C_veg_total,C_AG,C_BG,C_CR,C_FR,C_litter,C_soilmineral,C_soildepth,Notes,year,Juliday,month,ecosystems,total Soil respiration,soil temperature,soil MOSITURE (%WHC),Root respiration,Rh,Ecosystems,SPEI
,,164,Wang,4,,BBL,China,Tibetan Plateau,Haibei Alpine Grassland Ecosystem Research Station,,,,38.166667,101.2,3200,None,,,,Kobresia humilis,Temperate,grassland,,,,Mat-Gryic Cambisol,Dry,,,,,,,,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,8,grassland,5.280221,11.06995614,28.59591549,2.350402561,3.243424376,4,-1.089087566
,,164,Wang,4,,BBL,China,Tibetan Plateau,Haibei Alpine Grassland Ecosystem Research Station,,,,38.166667,101.2,3200,None,,,,Kobresia humilis,Temperate,grassland,,,,Mat-Gryic Cambisol,Dry,,,,,,,,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,9,grassland,2.964530374,6.2140625,31.80714286,1.48735731,1.534054645,4,-0.836400167
,,164,Wang,4,,BBL,China,Tibetan Plateau,Haibei Alpine Grassland Ecosystem Research Station,,,,38.166667,101.2,3200,None,,,,Kobresia humilis,Temperate,grassland,,,,Mat-Gryic Cambisol,Dry,,,,,,,,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,10,grassland,2.190922644,,,0.981,1.2085,4,-1.330807358
,,164,Wang,4,,BBL,China,Tibetan Plateau,Haibei Alpine Grassland Ecosystem Research Station,,,,38.166667,101.2,3200,None,,,,Kobresia humilis,Temperate,grassland,,,,Mat-Gryic Cambisol,Dry,,,,,,,,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,4,grassland,0.825388712,5.130200292,31.22973906,0.268720374,0.650737527,4,-2.145156711
,,164,Wang,4,,BBL,China,Tibetan Plateau,Haibei Alpine Grassland Ecosystem Research Station,,,,38.166667,101.2,3200,None,,,,Kobresia humilis,Temperate,grassland,,,,Mat-Gryic Cambisol,Dry,,,,,,,,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,5,grassland,1.801468025,7.744294839,33.88695468,0.768650214,1.04977451,4,-0.854232023
,,164,Wang,4,,BBL,China,Tibetan Plateau,Haibei Alpine Grassland Ecosystem Research Station,,,,38.166667,101.2,3200,None,,,,Kobresia humilis,Temperate,grassland,,,,Mat-Gryic Cambisol,Dry,,,,,,,,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,6,grassland,3.63577231,13.01765899,32.28357793,2.02829642,1.750503539,4,0.429181658
,,164,Wang,4,,BBL,China,Tibetan Plateau,Haibei Alpine Grassland Ecosystem Research Station,,,,38.166667,101.2,3200,None,,,,Kobresia humilis,Temperate,grassland,,,,Mat-Gryic Cambisol,Dry,,,,,,,,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,7,grassland,4.729603459,14.67779878,30.08151734,2.317839331,2.557073385,4,0.817638816
,,164,Wang,4,,BBL,China,Tibetan Plateau,Haibei Alpine Grassland Ecosystem Research Station,,,,38.166667,101.2,3200,None,,,,Kobresia humilis,Temperate,grassland,,,,Mat-Gryic Cambisol,Dry,,,,,,,,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,8,grassland,4.637832227,14.80328265,30.6310407,2.006250748,2.643804595,4,-0.661278559
,,164,Wang,4,,BBL,China,Tibetan Plateau,Haibei Alpine Grassland Ecosystem Research Station,,,,38.166667,101.2,3200,None,,,,Kobresia humilis,Temperate,grassland,,,,Mat-Gryic Cambisol,Dry,,,,,,,,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,9,grassland,2.891223886,10.15684507,32.34937147,1.375452382,1.778023531,4,-0.849433328
,,164,Wang,4,,BBL,China,Tibetan Plateau,Haibei Alpine Grassland Ecosystem Research Station,,,,38.166667,101.2,3200,None,,,,Kobresia humilis,Temperate,grassland,,,,Mat-Gryic Cambisol,Dry,,,,,,,,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,10,grassland,1.484023005,6.121445542,,,,4,-1.751649961
,,166,Wang,3,,BBL,China,Liaoning,,National Biochar Institute of Shenyang Agricultural University,2013,3,41.81666667,123.55,,None,,,,,Temperate,Cropland,,,,Luvisol,Dry,,,,,,8.1,684,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,5,Cropland,1.720183486,,,,,1,-1.577181603
,,166,Wang,3,,BBL,China,Liaoning,,National Biochar Institute of Shenyang Agricultural University,2013,3,41.81666667,123.55,,None,,,,,Temperate,Cropland,,,,Luvisol,Dry,,,,,,8.1,684,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,6,Cropland,6.498470948,,,,,1,-0.236478401
,,166,Wang,3,,BBL,China,Liaoning,,National Biochar Institute of Shenyang Agricultural University,2013,3,41.81666667,123.55,,None,,,,,Temperate,Cropland,,,,Luvisol,Dry,,,,,,8.1,684,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,7,Cropland,36.69724771,,,,,1,1.022961443
,,166,Wang,3,,BBL,China,Liaoning,,National Biochar Institute of Shenyang Agricultural University,2013,3,41.81666667,123.55,,None,,,,,Temperate,Cropland,,,,Luvisol,Dry,,,,,,8.1,684,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,8,Cropland,95.56574924,,,,,1,0.47814225
,,166,Wang,3,,BBL,China,Liaoning,,National Biochar Institute of Shenyang Agricultural University,2013,3,41.81666667,123.55,,None,,,,,Temperate,Cropland,,,,Luvisol,Dry,,,,,,8.1,684,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,9,Cropland,42.43119266,,,,,1,-0.109677454
,,166,Wang,3,,BBL,China,Liaoning,,National Biochar Institute of Shenyang Agricultural University,2013,3,41.81666667,123.55,,None,,,,,Temperate,Cropland,,,,Luvisol,Dry,,,,,,8.1,684,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,5,Cropland,18.73088685,,,,,1,1.193996557
,,166,Wang,3,,BBL,China,Liaoning,,National Biochar Institute of Shenyang Agricultural University,2013,3,41.81666667,123.55,,None,,,,,Temperate,Cropland,,,,Luvisol,Dry,,,,,,8.1,684,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,6,Cropland,55.04587156,,,,,1,0.018406714
,,166,Wang,3,,BBL,China,Liaoning,,National Biochar Institute of Shenyang Agricultural University,2013,3,41.81666667,123.55,,None,,,,,Temperate,Cropland,,,,Luvisol,Dry,,,,,,8.1,684,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,7,Cropland,87.5382263,,,,,1,-1.431062635
,,166,Wang,3,,BBL,China,Liaoning,,National Biochar Institute of Shenyang Agricultural University,2013,3,41.81666667,123.55,,None,,,,,Temperate,Cropland,,,,Luvisol,Dry,,,,,,8.1,684,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,8,Cropland,57.33944954,,,,,1,-2.003757218
,,166,Wang,3,,BBL,China,Liaoning,,National Biochar Institute of Shenyang Agricultural University,2013,3,41.81666667,123.55,,None,,,,,Temperate,Cropland,,,,Luvisol,Dry,,,,,,8.1,684,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,9,Cropland,42.81345566,,,,,1,-0.621291492
,,166,Wang,3,,BBL,China,Liaoning,,National Biochar Institute of Shenyang Agricultural University,2013,3,41.81666667,123.55,,None,,,,,Temperate,Cropland,,,,Luvisol,Dry,,,,,,8.1,684,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,,10,Cropland,22.93577982,,,,,1,-0.963878334
,,166,Wang,3,,BBL,China,Liaoning,,National Biochar Institute of Shenyang Agricultural University,2013,3,41.81666667,123.55,,None,,,,,Temperate,Cropland,,,,Luvisol,Dry,,,,,,8.1,684,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,5,Cropland,12.0412844,,,,,1,0.521260538
,,166,Wang,3,,BBL,China,Liaoning,,National Biochar Institute of Shenyang Agricultural University,2013,3,41.81666667,123.55,,None,,,,,Temperate,Cropland,,,,Luvisol,Dry,,,,,,8.1,684,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,6,Cropland,35.55045872,,,,,1,0.299791477
,,166,Wang,3,,BBL,China,Liaoning,,National Biochar Institute of Shenyang Agricultural University,2013,3,41.81666667,123.55,,None,,,,,Temperate,Cropland,,,,Luvisol,Dry,,,,,,8.1,684,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,7,Cropland,105.5045872,,,,,1,-1.708611439
,,166,Wang,3,,BBL,China,Liaoning,,National Biochar Institute of Shenyang Agricultural University,2013,3,41.81666667,123.55,,None,,,,,Temperate,Cropland,,,,Luvisol,Dry,,,,,,8.1,684,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,8,Cropland,33.54357798,,,,,1,-0.392724957
,,166,Wang,3,,BBL,China,Liaoning,,National Biochar Institute of Shenyang Agricultural University,2013,3,41.81666667,123.55,,None,,,,,Temperate,Cropland,,,,Luvisol,Dry,,,,,,8.1,684,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,9,Cropland,16.05504587,,,,,1,-1.64240111
,,168,Shi,5,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,4,Forests,0.99270073,,,,,3,0.702463805
,,168,Shi,6,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,5,Forests,4.905109489,,,,,3,0.16378502
,,168,Shi,7,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,6,Forests,3.883211679,,,,,3,-1.102055955
,,168,Shi,8,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,7,Forests,4.486618005,,,,,3,-1.329756805
,,168,Shi,9,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,8,Forests,5.766423358,,,,,3,1.12986725
,,168,Shi,10,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,9,Forests,4.540145985,,,,,3,0.140437665
,,168,Shi,11,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,10,Forests,2.686131387,,,,,3,-0.333848876
,,168,Shi,12,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,11,Forests,1.109489051,,,,,3,-1.845650912
,,168,Shi,13,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,12,Forests,0.846715328,,,,,3,-2.129512375
,,168,Shi,14,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,1,Forests,0.525547445,,,,,3,-0.445759726
,,168,Shi,15,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,3,Forests,0.554744526,,,,,3,-1.462288272
,,168,Shi,16,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,4,Forests,1.576642336,,,,,3,-1.798463064
,,168,Shi,17,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,6,Forests,2.715328467,,,,,3,-1.412668121
,,168,Shi,18,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,7,Forests,5.109489051,,,,,3,0.164709979
,,168,Shi,19,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,9,Forests,3.854014599,,,,,3,1.940964829
,,168,Shi,20,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,10,Forests,3.03649635,,,,,3,0.824446342
,,168,Shi,21,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,11,Forests,1.489051095,,,,,3,2.143355479
,,168,Shi,22,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,12,Forests,0.846715328,,,,,3,0.238884968
,,168,Shi,23,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,1,Forests,0.642335766,,,,,3,0.201665069
,,168,Shi,24,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,3,Forests,0.642335766,,,,,3,-0.081589466
,,168,Shi,25,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,4,Forests,3.270072993,,,,,3,-1.250853626
,,168,Shi,26,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,60,Quercus liaotungensis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,4,Forests,1.124087591,,,,,3,0.702463805
,,168,Shi,26,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,50,P. orientalis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,5,Forests,3.664233577,,,,,3,0.16378502
,,168,Shi,27,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,50,P. orientalis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,6,Forests,2.598540146,,,,,3,-1.102055955
,,168,Shi,28,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,50,P. orientalis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,7,Forests,4.759124088,,,,,3,-1.329756805
,,168,Shi,29,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,50,P. orientalis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,8,Forests,5.98540146,,,,,3,1.12986725
,,168,Shi,30,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,50,P. orientalis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,9,Forests,4.452554745,,,,,3,0.140437665
,,168,Shi,31,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,50,P. orientalis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,10,Forests,3.00729927,,,,,3,-0.333848876
,,168,Shi,32,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,50,P. orientalis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,11,Forests,1.372262774,,,,,3,-1.845650912
,,168,Shi,33,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,50,P. orientalis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,12,Forests,0.788321168,,,,,3,-2.129512375
,,168,Shi,34,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,50,P. orientalis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,3,Forests,0.671532847,,,,,3,-1.462288272
,,168,Shi,35,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,50,P. orientalis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,4,Forests,1.051094891,,,,,3,-1.798463064
,,168,Shi,36,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,50,P. orientalis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,6,Forests,1.751824818,,,,,3,-1.412668121
,,168,Shi,37,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,50,P. orientalis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,7,Forests,4.729927007,,,,,3,0.164709979
,,168,Shi,38,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,50,P. orientalis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,9,Forests,3.562043796,,,,,3,1.940964829
,,168,Shi,39,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,50,P. orientalis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,10,Forests,2.218978102,,,,,3,0.824446342
,,168,Shi,40,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,50,P. orientalis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,11,Forests,1.226277372,,,,,3,2.143355479
,,168,Shi,41,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,50,P. orientalis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,12,Forests,0.905109489,,,,,3,0.238884968
,,168,Shi,42,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,50,P. orientalis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,1,Forests,0.700729927,,,,,3,0.201665069
,,168,Shi,43,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,50,P. orientalis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,3,Forests,0.554744526,,,,,3,-0.081589466
,,168,Shi,44,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,50,P. orientalis,Temperate,Forest,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,,4,Forests,2.277372263,,,,,3,-1.250853626
,,168,Shi,44,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,,Syringa oblata,Temperate,shrubland,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,4,shrubland,1.03649635,,,,,6,0.702463805
,,168,Shi,45,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,,Syringa oblata,Temperate,shrubland,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,5,shrubland,3.649635036,,,,,6,0.16378502
,,168,Shi,46,,BBL,China,Shanxi,Mt Gonglushan,,2011,3,36.423333,109.5255,1353,None,,,,Syringa oblata,Temperate,shrubland,,,,sodic meadow,Dry,,,,,,10.1,504.7,,,,IRGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,,6,shrubland,3.163017032,,,,,6,-1.102055955
